,relative_im_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,test,class_name,class_index,year,make,model_general,model_specific,make_model_general,make_model_specific,make_model_year_general
4718,car_ims/004719.jpg,59,138,1184,887,58,True,Chevrolet Traverse SUV 2012,58,2012,Chevrolet,Traverse,Traverse SUV,Chevrolet Traverse,Chevrolet Traverse SUV,Chevrolet Traverse 2012
4719,car_ims/004720.jpg,73,195,570,449,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4720,car_ims/004721.jpg,52,44,509,358,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4721,car_ims/004722.jpg,109,142,530,323,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4722,car_ims/004723.jpg,157,180,1022,565,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4723,car_ims/004724.jpg,29,66,597,228,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4724,car_ims/004725.jpg,37,57,392,294,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4725,car_ims/004726.jpg,129,379,1973,985,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4726,car_ims/004727.jpg,21,55,444,320,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4727,car_ims/004728.jpg,57,64,1005,608,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4728,car_ims/004729.jpg,94,281,2952,1412,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4729,car_ims/004730.jpg,31,41,272,189,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4730,car_ims/004731.jpg,14,76,292,195,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4731,car_ims/004732.jpg,109,39,980,590,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4732,car_ims/004733.jpg,81,241,994,717,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4733,car_ims/004734.jpg,48,92,261,161,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4734,car_ims/004735.jpg,26,58,587,397,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4735,car_ims/004736.jpg,91,282,956,642,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4736,car_ims/004737.jpg,67,167,692,380,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4737,car_ims/004738.jpg,7,97,422,295,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4738,car_ims/004739.jpg,19,136,498,329,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4739,car_ims/004740.jpg,10,1,563,306,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4740,car_ims/004741.jpg,50,55,432,261,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4741,car_ims/004742.jpg,76,117,443,336,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4742,car_ims/004743.jpg,15,102,411,291,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4743,car_ims/004744.jpg,25,57,520,297,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4744,car_ims/004745.jpg,34,86,368,196,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4745,car_ims/004746.jpg,27,52,477,285,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4746,car_ims/004747.jpg,90,222,852,583,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4747,car_ims/004748.jpg,65,95,368,241,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4748,car_ims/004749.jpg,43,117,561,278,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4749,car_ims/004750.jpg,56,77,515,353,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4750,car_ims/004751.jpg,43,96,265,160,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4751,car_ims/004752.jpg,74,97,648,393,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4752,car_ims/004753.jpg,35,121,485,272,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4753,car_ims/004754.jpg,37,72,471,224,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4754,car_ims/004755.jpg,68,71,238,187,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4755,car_ims/004756.jpg,33,65,453,303,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4756,car_ims/004757.jpg,14,128,479,331,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4757,car_ims/004758.jpg,51,87,489,290,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4758,car_ims/004759.jpg,131,60,447,233,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4759,car_ims/004760.jpg,12,27,284,166,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4760,car_ims/004761.jpg,62,114,579,327,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4761,car_ims/004762.jpg,24,138,617,358,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4762,car_ims/004763.jpg,66,122,480,234,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4763,car_ims/004764.jpg,72,61,541,291,59,False,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4764,car_ims/004765.jpg,1,60,113,122,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4765,car_ims/004766.jpg,60,62,288,135,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4766,car_ims/004767.jpg,19,79,619,449,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4767,car_ims/004768.jpg,21,28,282,168,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4768,car_ims/004769.jpg,19,186,734,413,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4769,car_ims/004770.jpg,19,81,583,523,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4770,car_ims/004771.jpg,85,98,390,306,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4771,car_ims/004772.jpg,267,148,716,549,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4772,car_ims/004773.jpg,63,90,402,281,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4773,car_ims/004774.jpg,16,47,219,146,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4774,car_ims/004775.jpg,17,68,600,239,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4775,car_ims/004776.jpg,21,26,269,171,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4776,car_ims/004777.jpg,74,89,553,238,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4777,car_ims/004778.jpg,56,63,384,295,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4778,car_ims/004779.jpg,44,145,1128,809,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4779,car_ims/004780.jpg,5,103,793,425,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4780,car_ims/004781.jpg,11,59,542,317,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4781,car_ims/004782.jpg,188,134,481,298,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4782,car_ims/004783.jpg,38,81,496,277,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4783,car_ims/004784.jpg,246,354,1214,746,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4784,car_ims/004785.jpg,214,289,1225,807,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4785,car_ims/004786.jpg,330,263,780,515,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4786,car_ims/004787.jpg,60,43,441,235,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4787,car_ims/004788.jpg,114,102,425,244,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4788,car_ims/004789.jpg,393,316,1702,1266,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4789,car_ims/004790.jpg,36,57,436,312,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4790,car_ims/004791.jpg,35,131,468,276,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4791,car_ims/004792.jpg,42,76,379,262,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4792,car_ims/004793.jpg,42,115,596,303,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4793,car_ims/004794.jpg,62,192,753,449,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4794,car_ims/004795.jpg,36,48,255,133,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4795,car_ims/004796.jpg,29,66,474,287,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4796,car_ims/004797.jpg,45,52,353,270,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4797,car_ims/004798.jpg,40,111,591,362,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4798,car_ims/004799.jpg,3,107,499,268,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4799,car_ims/004800.jpg,46,145,331,290,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4800,car_ims/004801.jpg,50,47,258,180,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4801,car_ims/004802.jpg,58,49,245,169,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4802,car_ims/004803.jpg,35,19,612,291,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4803,car_ims/004804.jpg,295,340,1374,796,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4804,car_ims/004805.jpg,24,103,561,387,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4805,car_ims/004806.jpg,73,235,1510,1114,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4806,car_ims/004807.jpg,112,226,992,690,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4807,car_ims/004808.jpg,49,61,256,185,59,True,Chevrolet Camaro Convertible 2012,59,2012,Chevrolet,Camaro,Camaro Convertible,Chevrolet Camaro,Chevrolet Camaro Convertible,Chevrolet Camaro 2012
4808,car_ims/004809.jpg,65,41,513,375,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4809,car_ims/004810.jpg,13,15,474,327,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4810,car_ims/004811.jpg,62,1,421,294,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4811,car_ims/004812.jpg,11,42,249,156,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4812,car_ims/004813.jpg,75,121,603,370,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4813,car_ims/004814.jpg,89,161,529,336,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4814,car_ims/004815.jpg,44,108,560,355,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4815,car_ims/004816.jpg,1,125,549,372,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4816,car_ims/004817.jpg,14,63,419,297,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4817,car_ims/004818.jpg,22,154,358,319,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4818,car_ims/004819.jpg,40,27,391,205,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4819,car_ims/004820.jpg,30,209,1014,589,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4820,car_ims/004821.jpg,26,30,295,147,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4821,car_ims/004822.jpg,11,84,253,182,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4822,car_ims/004823.jpg,26,80,607,361,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4823,car_ims/004824.jpg,17,24,253,174,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4824,car_ims/004825.jpg,49,138,560,386,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4825,car_ims/004826.jpg,1,56,402,251,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4826,car_ims/004827.jpg,28,42,437,210,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4827,car_ims/004828.jpg,13,18,250,175,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4828,car_ims/004829.jpg,70,249,953,590,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4829,car_ims/004830.jpg,15,42,615,368,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4830,car_ims/004831.jpg,78,300,952,633,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4831,car_ims/004832.jpg,19,94,461,294,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4832,car_ims/004833.jpg,39,59,532,261,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4833,car_ims/004834.jpg,12,62,310,181,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4834,car_ims/004835.jpg,70,117,461,330,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4835,car_ims/004836.jpg,9,29,259,153,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4836,car_ims/004837.jpg,21,29,463,290,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4837,car_ims/004838.jpg,25,34,588,254,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4838,car_ims/004839.jpg,34,162,703,428,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4839,car_ims/004840.jpg,9,220,1262,740,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4840,car_ims/004841.jpg,97,77,495,405,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4841,car_ims/004842.jpg,25,37,215,138,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4842,car_ims/004843.jpg,6,80,499,307,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4843,car_ims/004844.jpg,70,15,886,571,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4844,car_ims/004845.jpg,40,40,569,306,60,False,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4845,car_ims/004846.jpg,78,167,936,539,60,True,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
4846,car_ims/004847.jpg,19,14,335,252,60,True,Chevrolet HHR SS 2010,60,2010,Chevrolet,HHR,HHR SS,Chevrolet HHR,Chevrolet HHR SS,Chevrolet HHR 2010
